# Reference output for tests. Not shown to readers.
# source,data\emg\santuz2021_demo.csv
# generator,"scipy 1.15.2, scripts/make_emg_reference.py"
# pipeline,"butter(4,50Hz,high)+filtfilt -> abs -> butter(4,20Hz,low)+filtfilt -> clip -> minus min"
# padlen,15
# sampling_rate_hz,1000
sample_index,time_s,ta_hp,ta_env,gm_hp,gm_env,rf_hp,rf_env
1365,1.365,0.1004187294,0.09533069544,-0.01095650726,0.005489769186,-0.003828597432,0.004768520416
1370,1.37,-0.1090359855,0.09705182888,-1.706357047e-05,0.004407350764,-0.001127736925,0.004815075537
1375,1.375,-0.01591057074,0.09374312021,-0.00239890447,0.003546222811,0.01267129084,0.00485891877
1380,1.38,0.08120395247,0.08484638781,-0.0005737655399,0.003005797834,0.004656291621,0.004852529912
1385,1.385,-0.01262450874,0.07125621524,-7.99268741e-05,0.002806513825,0.003906150089,0.004788569389
1390,1.39,-0.008268762963,0.05535103209,-0.008304472568,0.002922962772,0.004899619615,0.004699472947
1395,1.395,0.02534616471,0.04026181328,-0.0001510227912,0.003333675497,0.001386533205,0.004644157915
1400,1.4,-0.03508686532,0.0288102822,0.002592590394,0.004042304838,-0.0008769491528,0.004684511499
1405,1.405,0.03423971188,0.02268938871,-0.00115529648,0.005051900566,0.0110076296,0.004861560185
1410,1.41,-0.006796916496,0.02215531437,0.002079237071,0.006311826819,-0.01147675173,0.005176765802
1415,1.415,-0.05514533287,0.02615418372,0.0111975848,0.007669754631,-0.0009974847967,0.005582712042
1420,1.42,-0.03519243692,0.03268872458,0.01052593908,0.008863098057,0.01375176127,0.005988212199
1425,1.425,0.05740106811,0.03932520755,-0.01652718078,0.009579629156,0.005717749029,0.006281245641
1430,1.43,0.00231407571,0.04377368296,0.004620712913,0.00957788894,-0.0031722937,0.006365831843
1435,1.435,-0.03050607462,0.0444212906,0.00358104329,0.008804753714,0.01249130532,0.006196339777
1440,1.44,0.1168397914,0.0407103967,-0.00168740769,0.007442316774,0.0006888134925,0.005791194605
1445,1.445,-0.05776340309,0.03333876123,-7.229390616e-05,0.005850949959,-0.005868314026,0.005226357717
1450,1.45,0.01316681603,0.02412881865,0.002294750293,0.004426728983,-0.0009016125489,0.004619142282
1455,1.455,0.01128988432,0.0154506143,0.001717326743,0.003450007329,-0.005760182116,0.004106381555
1460,1.46,-0.005611674959,0.009442846846,-0.0002821047906,0.003003640074,0.002722715854,0.003814124569
1465,1.465,0.007410490076,0.007358250785,0.007795021296,0.002984616904,-0.003905226419,0.003820761366
1470,1.47,0.002950731281,0.009221993354,-0.0006678667609,0.003185158035,-0.006637710917,0.00412379192
1475,1.475,-0.01449085558,0.0138794328,0.004011629384,0.003395730964,-0.004620460711,0.004625391837
1480,1.48,-0.01294388525,0.0194075538,-0.001274077582,0.003481998585,0.003743493029,0.005153108204
1485,1.485,0.03908907165,0.02377258268,-0.004357480373,0.003411473018,0.005221901109,0.005520807526
1490,1.49,-0.02593359684,0.02552263674,0.00133611865,0.003232992897,-0.01319632339,0.005613130569
1495,1.495,0.03553022728,0.0242549412,0.003236692941,0.003032128307,-0.009166086682,0.005448634448
1500,1.5,-0.01633738038,0.02067382495,0.00240459223,0.002886818719,0.0005301116026,0.005170540282
1505,1.505,-0.04882835483,0.01626780066,-0.002009102093,0.002836542024,0.0005018879933,0.004962827942
1510,1.51,0.0002327120455,0.01278425912,0.004105093526,0.002870676855,0.005715883308,0.004949052682
1515,1.515,0.008011904056,0.01166474166,-0.002156221591,0.00293911196,-0.007563717383,0.005137118591
1520,1.52,-0.005603134263,0.0135682947,-0.002622254197,0.002981408399,-0.004058283568,0.005432959406
1525,1.525,-0.01324783936,0.01813291596,0.0002647257651,0.002960792987,-0.004931307754,0.005703021125
1530,1.53,-0.0002049773354,0.02407313914,-0.003761600008,0.002885231996,0.008407853848,0.005847462169
1535,1.535,0.01197738319,0.02959058885,-0.001213186776,0.00280365496,-0.002104359462,0.005844794405
1540,1.54,0.03465955367,0.03298936053,-0.002614600232,0.002778807181,-0.0008400138963,0.005744748408
1545,1.545,0.04511914624,0.03331735628,-0.0001690783729,0.00285136492,-0.002584502216,0.005618881979
1550,1.55,0.03771100514,0.03077204197,0.006002322768,0.003015035575,-0.000989716772,0.005505875102
1555,1.555,-0.001813611306,0.02669295284,0.006200336232,0.003219535587,0.008092742101,0.005391497106
1560,1.56,0.0004915224865,0.02312029133,0.009141770496,0.003401433312,-0.007424843612,0.00523607012
1565,1.565,0.01931582958,0.02199194884,-0.0001254766549,0.00352037242,-0.01440111731,0.005022151477
1570,1.57,-0.007979477838,0.02430805905,0.004153333214,0.003575371656,-0.003785744213,0.004780035483
1575,1.575,-0.04553760708,0.02970927913,-0.006317187279,0.003595147091,0.003344701506,0.004578364736
1580,1.58,0.06908835454,0.03665508465,-0.0001149644999,0.003611013819,-0.008593854049,0.004496988131
1585,1.585,-0.01299131831,0.04308882802,0.001792373903,0.003625343253,0.005195814854,0.004596620403
1590,1.59,0.1095838105,0.04728202822,-0.003272465279,0.003594501685,-0.002479247342,0.004891576242
1595,1.595,-0.008775910899,0.04849428285,-0.01225493182,0.003446329165,-0.007169680294,0.005330375868
1600,1.6,-0.06549186799,0.04716712821,0.00778301416,0.003131287381,-0.002899979466,0.005800420798
1605,1.605,0.03409939228,0.04464791488,0.006728936383,0.00267988452,0.006352284347,0.006164030382
1610,1.61,0.004266100162,0.0426625225,-0.001640499273,0.002230812532,0.006636718293,0.006312870177
1615,1.615,-0.003688024401,0.04264487894,0.000257415792,0.002009277236,-0.00382026479,0.006222629096
1620,1.62,0.04050129982,0.04515238569,-0.001123489042,0.002262665541,0.007832258971,0.005975324757
1625,1.625,0.0686025159,0.04969042591,0.009373893783,0.003174610374,-0.002002553253,0.005731134652
1630,1.63,-0.03225773771,0.05500394286,-0.000556260251,0.004776068952,-0.006990674935,0.005666206842
1635,1.635,0.04071897082,0.05962450725,0.004696568354,0.00688116202,0.007988162091,0.005906947472
1640,1.64,-0.009334991181,0.06236295157,-0.002598942303,0.009089510941,0.01337412086,0.006480239335
1645,1.645,0.01685848114,0.06258915946,0.01144456758,0.01088869996,-0.01470740118,0.007290083926
1650,1.65,-0.0709802277,0.06041210885,-0.02316554911,0.0118463932,0.0004079441586,0.008139896561
1655,1.655,0.04674380837,0.05684826069,-0.0005770410677,0.01181472157,0.01807284492,0.008808000411
1660,1.66,0.06869834405,0.05371708219,-0.004877164891,0.01100627548,-0.01717098681,0.009156626576
1665,1.665,-0.06981878959,0.05304067449,0.007421518802,0.009856921604,-0.00824918715,0.009225956712
1670,1.67,-0.01373694895,0.05622401128,-0.0005159011647,0.008786689035,0.01014955008,0.009243776788
1675,1.675,-0.12047749,0.06346914506,-0.009515370469,0.008024222287,-0.00959775082,0.009528810856
1680,1.68,0.1208732236,0.07369667533,0.01105911101,0.007564522947,-0.0001748094492,0.01034113938
1685,1.685,-0.1415134007,0.08494066547,-0.01117619536,0.007245908847,-0.009327340344,0.01174959001
1690,1.69,0.05429829156,0.0949081004,0.004514484502,0.006885162016,0.01406775436,0.01357299422
1695,1.695,0.08236688212,0.1014131117,-0.005977450503,0.006390311911,-0.003201277852,0.01542721603
1700,1.7,0.01997288442,0.1026564498,0.004637082135,0.005799360098,-0.003447748926,0.01686531637
1705,1.705,-0.1045796842,0.09762200573,0.003166579972,0.005242660493,0.02600164016,0.01755456339
1710,1.71,0.08050686953,0.08660414434,0.007415209227,0.004859976783,-0.01167894997,0.01741191505
1715,1.715,-0.03660734778,0.07144255526,-0.004258197582,0.004730158303,-0.01542980087,0.01661619362
1720,1.72,-0.04718967824,0.05519009386,0.01327844418,0.004850712244,0.01189106216,0.0154891403
1725,1.725,-0.01288311404,0.04128987725,0.01078180856,0.005158011583,0.01454694735,0.01434669535
1730,1.73,0.01514766762,0.03256337818,-0.004004185233,0.005563098549,0.01075464002,0.01341165778
1735,1.735,0.01540474102,0.03042534066,-0.004580622033,0.005984875197,-0.01663120846,0.01282629805
1740,1.74,-0.1131544633,0.0346115631,-0.00390850819,0.00636623743,0.01053378861,0.01272481165
1745,1.745,-0.02658857133,0.04347749485,-0.004482444787,0.006672060713,0.02508402199,0.01326066602
1750,1.75,0.1676219512,0.05471126523,0.003676888547,0.006883400328,0.002658058113,0.01454931342
1755,1.755,0.0002660985652,0.06616215684,-0.002626724527,0.007000616498,0.02100253466,0.01656469712
1760,1.76,-0.1494379464,0.07649789259,-0.002691656902,0.007054356999,0.02002749886,0.01904711924
1765,1.765,0.1794563557,0.08542752623,0.009808359189,0.007108374324,0.01696559979,0.02149273591
1770,1.77,0.04513152202,0.09338168608,-0.003893542646,0.007238194971,0.01562838106,0.02327838063
1775,1.775,-0.003205229066,0.100671926,-0.005164697714,0.007492456148,0.001865225222,0.02390084839
1780,1.78,-0.2396439399,0.1066028232,0.009381550679,0.007854864575,-0.03558451053,0.02320293945
1785,1.785,-0.0288173004,0.1094006518,0.006048654083,0.008225943881,-0.005364910057,0.02145457573
1790,1.79,-0.04331717851,0.1071529885,0.009113912085,0.008445043542,0.03921297674,0.01923756405
1795,1.795,-0.05614097851,0.09892064079,-0.01340895564,0.008359231907,-0.01801062042,0.01720866598
1800,1.8,0.09846592767,0.08529108266,0.0167108363,0.007915460462,-0.007693345141,0.01587549517
1805,1.805,-0.08494828134,0.06829773019,-0.004973457816,0.007220000274,0.001293372809,0.01545222147
1810,1.81,0.0387475915,0.05073370507,-0.01227303428,0.006511647276,-0.01519704371,0.01582321044
1815,1.815,0.0184794571,0.03513638799,0.005208098114,0.006064169855,-0.01012361904,0.01661658518
1820,1.82,0.009886668874,0.02304271918,-0.001118132723,0.006085425338,-0.00375232515,0.01734080863
1825,1.825,-0.02970187438,0.01481288737,0.01052476572,0.006652973995,0.03465801182,0.01753346424
1830,1.83,-0.002964190008,0.009906363739,-0.004074243274,0.00769172215,-0.03983874091,0.01691904727
1835,1.835,-0.007046877185,0.007347434551,-0.003747199592,0.008994236353,0.005353570312,0.01552547744
1840,1.84,0.007068890532,0.006153795752,0.02001264955,0.01028459773,0.01477243333,0.01365499106
1845,1.845,-0.002121071858,0.005589776817,-0.02601405488,0.01131623817,-0.01002169564,0.01172009101
1850,1.85,-0.006488200377,0.005235742225,-0.02003649053,0.01196757523,0.001723950196,0.01006395657
1855,1.855,-0.001410615042,0.004935768708,0.004650196784,0.01228012854,0.005900050235,0.008859382335
1860,1.86,0.004425481942,0.004691296442,0.01006921885,0.0124221894,-0.01646936782,0.008107650742
1865,1.865,0.0002369767311,0.004558769257,0.009929649512,0.01260855166,0.005789768815,0.007701149456
1870,1.87,-0.0129232882,0.004587002755,0.0007497441148,0.013009911,0.007406622363,0.007502922294
1875,1.875,0.001494470495,0.004795135736,0.01346309408,0.01366703589,-0.002652908222,0.007398363829
1880,1.88,0.004372712796,0.005163833805,0.004102924849,0.0144559176,-0.01148733805,0.007303318409
1885,1.885,-0.006095609413,0.005629225605,0.02550428064,0.01514414805,0.008206356438,0.007155379936
1890,1.89,-0.007981025031,0.006091826478,-0.02043505426,0.01551496857,-0.005701549859,0.006911200911
1895,1.895,-0.007827405071,0.006440114937,-0.006498457715,0.01550489899,0.004751128027,0.006548556253
1900,1.9,0.01034826688,0.006579554543,-0.01502269541,0.01529251367,0.004295712214,0.006071478321
1905,1.905,0.004607166921,0.006460933523,0.01376006795,0.01530782654,0.003976533704,0.005519204634
1910,1.91,-0.0194262702,0.006104829092,0.01069939554,0.01617353042,0.005445952247,0.004968454695
1915,1.915,0.008379685314,0.005615338635,-0.01670108754,0.01858209664,0.006486624809,0.004518385079
1920,1.92,-0.004355800736,0.005160382287,0.04417807751,0.02312452084,-0.002829209621,0.004265209688
1925,1.925,0.004468736342,0.004907079127,0.02844135362,0.03009481732,0.00784479243,0.004274580107
1930,1.93,0.0005162076621,0.004946784394,0.0455471268,0.03929523995,-0.004638402551,0.004556020792
1935,1.935,-0.006740946519,0.005253977865,-0.05622078206,0.04995246813,0.003641188886,0.005047415134
1940,1.94,-0.0002766795154,0.005698694587,0.004680621398,0.06085144582,0.01333575587,0.005620069157
1945,1.945,-0.001529994789,0.006102440883,0.009334322846,0.07060805646,-0.002091579471,0.006113995166
1950,1.95,0.003386105288,0.006306270911,-0.130930708,0.0779468543,-0.003075973808,0.006393111621
1955,1.955,0.01367784798,0.006227818991,0.1121908004,0.08206242787,-0.008025659503,0.006395372638
1960,1.96,-0.003277848321,0.005893699147,0.02574560542,0.08304246759,-0.008980266808,0.006156366106
1965,1.965,0.001231402069,0.005431187586,-0.02909430743,0.08191825558,-0.00595951803,0.005791562244
1970,1.97,0.005176085701,0.005018635296,0.1053273024,0.08012769256,-0.007409674013,0.005443971661
1975,1.975,-0.01073796182,0.004819924784,-0.01169531476,0.07876614024,0.00377898613,0.005224934457
1980,1.98,0.009323945441,0.004930224482,0.04520226872,0.07816249643,-0.006269603176,0.005174902027
1985,1.985,0.009741199403,0.005344992351,-0.1067670622,0.07795689871,-0.01102569675,0.005258280705
1990,1.99,0.005583961554,0.005960091406,0.1909221738,0.07748315333,-0.0006183072078,0.0053929916
1995,1.995,-0.00473216417,0.006606199246,-0.02042882544,0.0761388096,0.01225551429,0.005496390861
2000,2,0.0007874787854,0.007106540612,-0.09282885723,0.07353511703,0.01106168696,0.005524653138
2005,2.005,-0.01930624937,0.007339551321,0.2631515623,0.06952793499,-0.009899767737,0.005490398769
2010,2.01,-0.002617370509,0.00728400495,0.01298768413,0.06438103007,0.004332486062,0.005448652905
2015,2.015,0.01058836781,0.00702059614,-0.0003323561771,0.05888156668,0.0002968563515,0.005462088428
2020,2.02,0.02116337542,0.006694899772,-0.0192315395,0.0541345328,0.009462679708,0.005568969898
2025,2.025,0.0002548180439,0.006478829206,0.01518055615,0.05120220441,0.002399992739,0.005763612101
2030,2.03,0.02535875401,0.006536953092,-0.01006044169,0.05077924746,0.004033918776,0.005992228985
2035,2.035,-0.01083444009,0.006986307164,-0.05142202129,0.05302346245,0.002277522303,0.006164190412
2040,2.04,0.01881528462,0.00786306892,0.06828114232,0.05760077419,0.01207751637,0.00617576459
2045,2.045,0.004844190209,0.00910195036,-0.1160885466,0.0639264414,-0.001990153782,0.00595001581
2050,2.05,-0.009354328181,0.01052881483,0.05912159668,0.07144276026,0.003220265907,0.005481867417
2055,2.055,-0.02544196749,0.01187897376,0.03762879818,0.07964602313,-0.005409403379,0.004859552316
2060,2.06,0.001787660431,0.01284934364,-0.07549715979,0.08788453172,0.01088992332,0.004250968367
2065,2.065,0.03375848925,0.01317761003,-0.1108340396,0.0953120518,0.004086988417,0.003862458588
2070,2.07,-0.01605976202,0.01273844319,0.3345367641,0.1012031803,-0.001349984139,0.003875948616
2075,2.075,0.02096032379,0.01162233049,-0.04541868524,0.1054032508,0.001199647278,0.004378320418
2080,2.08,-0.005928305548,0.0101306297,-0.07306070608,0.1084076514,0.007773244616,0.005312788386
2085,2.085,0.002364094544,0.00867610188,-0.0240851942,0.1107634962,-0.008215050069,0.006479197937
2090,2.09,-0.0001893345591,0.007647745033,0.1614023858,0.1122947437,0.006978663714,0.007589407754
2095,2.095,-0.005308735312,0.007317575998,-0.1549525146,0.1120981277,-0.01935402478,0.008357730382
2100,2.1,0.0008439517239,0.007817270699,-0.20204853,0.1096840088,-0.01230528812,0.008598705402
2105,2.105,-0.0173966468,0.009140391391,0.01664295756,0.1065361474,0.002247912553,0.008293908919
2110,2.11,0.01744535594,0.01113375139,-0.04474946829,0.1067232545,-0.01235734028,0.007598304663
2115,2.115,0.00386287521,0.01349755394,0.1039131427,0.1156442493,0.01483183423,0.006798573997
2120,2.12,-0.0007634095239,0.01582388343,-0.02469900366,0.1373847577,0.0001274192222,0.006248548257
2125,2.125,-0.04140126233,0.01769093117,0.1167134984,0.1720300366,0.0009821605625,0.006277616541
2130,2.13,0.02838156677,0.01879985745,-0.2082027968,0.2142629704,0.001607406513,0.007068357797
2135,2.135,0.01467282939,0.01907353357,0.2747262871,0.2541473782,-0.0070657323,0.008549005457
2140,2.14,-0.0113566269,0.01863143019,0.3019117442,0.2801185376,0.008768221208,0.01036306896
2145,2.145,-0.04719360457,0.01767364176,0.259089102,0.2834339856,0.0107571279,0.01195410519
2150,2.15,0.01490609836,0.01640244681,0.03139326858,0.2624751966,-0.03531767013,0.01275440003
2155,2.155,-0.03536884597,0.01503646653,0.02022710772,0.2241846457,0.002923116711,0.01240977493
2160,2.16,0.01884748313,0.01383703464,-0.124911791,0.1810283964,0.004378937082,0.01093416535
2165,2.165,-0.01398139585,0.0130693642,0.01830400931,0.1452540634,-0.01354077804,0.008707454699
2170,2.17,0.01122048141,0.01290936649,-0.03807678537,0.1236881401,0.001529779837,0.006331801843
2175,2.175,0.03918713709,0.01336620656,-0.1599139674,0.1156942914,0.004666838944,0.004439736202
2180,2.18,-0.0139329731,0.01427352811,0.2376359279,0.1149507335,0.008139461121,0.003535613074
2185,2.185,-0.006446669881,0.01533972269,0.1046812056,0.1135926998,-0.005003101776,0.003904767782
2190,2.19,0.0327841166,0.01622342049,-0.002390044987,0.1061938225,-0.0005181709024,0.005587322457
2195,2.195,-0.005201430438,0.01664651831,-0.05081436822,0.09163733415,0.001308090639,0.008400211223
2200,2.2,-0.03247040414,0.01652347131,-0.05779488299,0.07265736108,0.006514513922,0.01199702993
2205,2.205,0.01088567965,0.01600693423,-0.01635681693,0.05393623212,0.02187533171,0.01596280813
2210,2.21,-0.01357904763,0.01541687195,-0.01277054879,0.03974434148,-0.0219501689,0.01993160787
2215,2.215,0.004044373444,0.01510480702,0.004929272431,0.03217519011,-0.00722643133,0.02365953497
2220,2.22,0.03175916116,0.01530221253,-0.06350016325,0.03066442309,0.005231620602,0.02699206567
2225,2.225,-0.01433080382,0.01599734391,0.03133094991,0.03278137755,-0.01004459343,0.02977237134
2230,2.23,-0.001979794166,0.01690853147,0.09654931078,0.03569059184,-0.04765856869,0.031750383
2235,2.235,-0.01910050264,0.01759647161,0.001556336629,0.03739884776,0.02719782715,0.03255609258
2240,2.24,-0.01201425387,0.01767821436,-0.06662309856,0.03716609507,-0.05397365729,0.03182038537
2245,2.245,0.002649363289,0.01701193384,-0.002044138346,0.03514780847,0.03315464509,0.02937513076
2250,2.25,0.005231587698,0.01571236627,-0.00598568248,0.03181103033,-0.008348997704,0.02538261109
2255,2.255,-0.02716288544,0.01401641543,-0.03686453616,0.0275615227,-0.0036049295,0.02031230763
2260,2.26,0.005871980033,0.01215621022,0.0407492712,0.02272637109,0.02064888522,0.01478906516
2265,2.265,-0.006276039923,0.01031667341,-0.001091959621,0.01770168218,-0.003067068807,0.009419142271
2270,2.27,-0.00892206639,0.008642470447,-0.005789546478,0.01298183624,-0.00248598902,0.00469622973
2275,2.275,6.302161168e-05,0.007252473288,0.02900650653,0.00902742708,-0.003434750587,0.001025501217
2280,2.28,-0.007881231964,0.006239029412,-0.009869571485,0.006126727021,0.00721104713,0
2285,2.285,0.002789934234,0.005650894951,0.001921353684,0.004346554705,-0.004647149383,0
2290,2.29,0.0003717659229,0.005480035488,-0.003366002839,0.003555528085,0.003905783761,0.001221987424
2295,2.295,-9.527176042e-05,0.005659662974,-0.001693011306,0.003489342916,-0.009250112418,0.006950479742
2300,2.3,0.006302157874,0.006067500226,0.01435973037,0.003834461082,0.002286072104,0.01583314601
2305,2.305,0.006773588547,0.006530458289,-0.002880753913,0.004304281818,-0.005530372493,0.0269125628
2310,2.31,-0.0002299733256,0.006836809914,0.004767152608,0.004690653271,-0.01784603859,0.03822523329
2315,2.315,0.01216947794,0.00677200646,0.009748119204,0.004885205673,0.07606036219,0.04724491282
2320,2.32,0.005947332148,0.006201195129,-0.006502480237,0.004874822484,-0.1188812918,0.05181931668
2325,2.325,0.005949865195,0.005199665176,0.004484473164,0.00471882012,0.06231881513,0.05114617915
2330,2.33,-0.01063946361,0.004178490685,-0.00532073548,0.004515311648,0.04993082802,0.04616131918
2335,2.335,-0.012354349,0.003921389385,0.01102649895,0.004363206276,0.01227800214,0.03910264294
2340,2.34,-0.006338377466,0.00544980836,0.0008561191651,0.004333074859,-0.04080451584,0.03261118795
2345,2.345,-0.0007952900543,0.009683831048,0.002288677729,0.004455887834,0.02454213943,0.0288708999
2350,2.35,0.008442433167,0.01697910384,0.01032548757,0.004723962855,0.01368633983,0.02902022589
2355,2.355,0.006158140038,0.0267528958,0.002399611306,0.005098841203,-0.0204271539,0.03289743984
2360,2.36,-0.06029530385,0.03744806417,0.0009756091368,0.00552171142,0.03518217891,0.0391301089
2365,2.365,0.0321708818,0.0469687151,-0.005934769084,0.005926207497,-0.1168463066,0.04553500937
2370,2.37,-0.08450597379,0.05346614797,0.008055072893,0.006255748014,0.09037263866,0.04977821485
2375,2.375,-0.009431190049,0.05608606957,0.0008703123945,0.00648145378,-0.05430569281,0.05011641335
2380,2.38,0.05553442383,0.05524883984,-0.006073052563,0.006608359104,0.005379375278,0.04594498416
2385,2.385,-0.04239183583,0.05236395958,0.00814595232,0.006661018558,0.03584583588,0.03797268346
2390,2.39,0.03677789972,0.04925188735,-0.0006687496034,0.006658687327,-0.02083544045,0.02795478024
2395,2.395,0.001699916289,0.0475483838,-0.01640115301,0.00660113601,0.01156006384,0.01805120565
2400,2.4,-0.07911417443,0.04821247101,-0.008614528959,0.006478422952,0.003647752279,0.01008299629
2405,2.405,-0.003118644476,0.05120405286,0.01814876385,0.006293818337,0.01038533514,0.005020831923
2410,2.41,-0.09485909424,0.05547145564,-0.01284902527,0.006075885205,-0.0006482522178,0.002868621151
2415,2.415,0.0781399675,0.05935508116,-0.0005430669309,0.00586584009,-0.008714545828,0.002892541017
2420,2.42,0.05218764596,0.06128014534,-3.710240923e-05,0.005686470181,0.01692779967,0.004031539831
2425,2.425,-0.04244826957,0.0604182799,-0.002288543492,0.005523494203,-0.005604811298,0.005309055469
2430,2.43,6.04072289e-05,0.05702269536,0.005087187881,0.005338861757,-0.009092874447,0.006105406588
2435,2.435,-0.05222814877,0.05227692375,0.0003260835774,0.005101120667,0.001646333772,0.006231487268
2440,2.44,-0.05436863694,0.04775526215,0.002945600402,0.004809304013,-0.008199281322,0.005840786544
2445,2.445,0.005476799811,0.04479024074,-0.002131189183,0.00449771853,-0.007710308201,0.005259764602
2450,2.45,-0.05346867901,0.04396118418,0.00122612122,0.004218976813,-0.001516855643,0.004812637216
2455,2.455,0.07795356731,0.04486446389,0.005541621212,0.00401828644,0.004871674439,0.004695075055
2460,2.46,-0.04384021885,0.04631467941,-0.004026247579,0.003917222626,0.006391032045,0.004924931169
2465,2.465,0.05787991005,0.04686765481,-0.001527869659,0.003912559182,-0.01160331786,0.005370757275
2470,2.47,-0.02041759536,0.04541411956,0.005412718628,0.003983352957,-0.005939719113,0.00582765979
2475,2.475,0.01493403677,0.04165041089,0.002672371097,0.004100944325,-0.003584337466,0.006103260611
2480,2.48,0.01931268004,0.03626389008,-0.008525794636,0.004239453251,-0.001629262791,0.006086425656
2485,2.485,-0.02304577083,0.03067213743,0.004733589252,0.004380737598,-0.009420626138,0.005776130951
2490,2.49,0.01710713238,0.02634415573,0.002560993196,0.004511031037,0.004958060597,0.005263574632
2495,2.495,-0.01507233784,0.02409412,0.007194516797,0.004613540469,-0.00139295354,0.004685589505
2500,2.5,0.04413304034,0.02375113809,-0.001866100089,0.004664436629,0.004282468793,0.004175535776
2505,2.505,-0.01604555456,0.02435513021,-0.003163889643,0.004636413369,0.008354518952,0.003831149032
2510,2.51,-0.01015957304,0.02474195909,0.005596944332,0.004509400659,-0.01176387974,0.003700169197
2515,2.515,-0.007034216909,0.02419101235,-0.004297870659,0.004284929922,0.001956672036,0.003774033948
2520,2.52,0.001981346592,0.02274382377,-0.004623264351,0.003995425629,0.001741112575,0.003989102149
2525,2.525,0.02097286324,0.020986767,-0.006578005057,0.003700325608,-0.01167286014,0.004244502092
2530,2.53,-0.008273456988,0.01952840049,-0.003246368217,0.003471130211,0.004462010986,0.004443340327
2535,2.535,0.01440340328,0.01857561443,-0.002886767386,0.003371891408,-0.004264809141,0.00453984196
2540,2.54,0.001806575475,0.01786189542,-0.0002966847482,0.003440314916,-0.008486092298,0.00455438976
2545,2.545,0.04771675404,0.01694399056,0.004966890749,0.003677554178,0.0008966845906,0.004542778977
2550,2.55,-0.01382165287,0.01565025311,0.0086354789,0.004050544048,0.008100278769,0.004548488524
2555,2.555,-0.003675839229,0.01432723756,-0.001786348782,0.004501485267,0.002580539369,0.004577262571
2560,2.56,0.006534935757,0.01368768954,0.002238035273,0.004956244944,0.005237870981,0.004607541404
2565,2.565,-0.002450675197,0.01440032899,-0.005025630516,0.005332235284,0.001936916484,0.004617745039
2570,2.57,0.003821366577,0.01670805823,-0.01102179804,0.005557405956,-0.00154871328,0.004608659246
2575,2.575,-0.0678359886,0.02028323323,-0.002096026134,0.005596582379,0.005515554606,0.004606571618
2580,2.58,0.02697610412,0.024374635,-0.001521670427,0.005460769373,-0.006124157507,0.004645502969
2585,2.585,0.0002593916934,0.02813217152,-0.004426276024,0.005192607119,0.0008481329023,0.004747497439
2590,2.59,-0.02446725729,0.03092391179,0.007939992567,0.004849339664,-0.002266817753,0.004912647314
2595,2.595,0.05807282084,0.03254393823,-0.002343717831,0.004495840755,-0.002741738222,0.005113725619
2600,2.6,0.1023300411,0.03326376428,-0.001777099184,0.004196755738,0.0004690723979,0.005300197301
2605,2.605,-0.00545445695,0.03368533839,0.006804474874,0.00400083164,-0.01345983606,0.00542043322
2610,2.61,-0.005384615384,0.03438284307,-0.0009845770165,0.003927226428,0.008727856625,0.00545076101
2615,2.615,0.0054835341,0.03548279533,-0.008675332918,0.00396019222,0.006680684944,0.005407829221
2620,2.62,-0.05796845586,0.03653764396,-0.006057489141,0.004053198637,0.002027654903,0.005337133048
2625,2.625,0.01838090776,0.03691779889,0.003345074371,0.004149120878,-0.001599056169,0.005289325105
2630,2.63,0.1096852498,0.03654097861,-0.001150084218,0.00421385792,0.004003649267,0.005302272459
2635,2.635,0.03072492331,0.03640753329,-0.007445212678,0.004262181549,0.001878818884,0.005399263008
2640,2.64,-0.04763066913,0.03839438019,0.001721268962,0.00435155172,0.01420677207,0.005597807106
2645,2.645,0.04161737759,0.04425454713,0.002779400556,0.004542538174,-0.001718387007,0.005921249499
2650,2.65,0.01553924174,0.05442281685,0.001605098457,0.004852522877,0.005811212369,0.00639985712
2655,2.655,-0.07849698389,0.06736913896,0.004050452551,0.005236713958,-0.003378524503,0.00704828476
2660,2.66,0.09193931367,0.07996953133,0.003035729506,0.005612876335,0.01034082569,0.007833125701
2665,2.665,0.08955591066,0.08881304146,0.00380552426,0.005915075792,-0.02009171979,0.00865768128
2670,2.67,0.1306946764,0.09176355098,-0.006872535689,0.006144115639,0.008087681574,0.009377575682
2675,2.675,0.006443873156,0.08888440637,-0.003324259467,0.00638682494,0.01869986261,0.009842176719
2680,2.68,-0.1139673174,0.08211147582,0.007544465784,0.006783883343,-0.01635927666,0.009951384291
2685,2.685,-0.04282358019,0.07398494162,0.003677433219,0.007446298622,0.01122215558,0.009707696355
2690,2.69,0.1084117084,0.06650063245,0.00212619081,0.008356362359,-0.01345124751,0.009227080924
2695,2.695,0.03141205219,0.06075284816,-0.0004008247295,0.009320195847,-0.0003067008,0.008698794199
2700,2.7,0.008339634239,0.0573099143,-0.009620071053,0.01003151408,0.00432779802,0.008316168329
2705,2.705,0.02708523379,0.05676143324,-0.001903178447,0.01023048871,0.006219065827,0.008214210054
2710,2.71,-0.01515867034,0.05984032177,-0.009638612762,0.00985850719,-0.008430681617,0.008451405167
2715,2.715,-0.06824442877,0.06684755319,-0.001414896717,0.009083082617,0.03198917302,0.009038465011
2720,2.72,0.002469736786,0.07684398466,0.006045162601,0.008175012436,-0.01410765952,0.009972203372
